Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Léo Jardim-Vasco da Gama;Paulo-Vasco da Gama;João Victor-Vasco da Gama;Luiz Gustavo Marinho Ribeiro dos Santos-Vasco da Gama;Lucas Piton-Vasco da Gama;Hugo Moura-Vasco da Gama;Tchê Tchê-Vasco da Gama;Mateus Carvalho-Vasco da Gama;Philippe Coutinho-Vasco da Gama;Rayan-Vasco da Gama;Pablo Vegetti-Vasco da Gama;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Lucas Freitas-Vasco da Gama;Loide Augusto-Vasco da Gama;Nuno Moreira-Vasco da Gama;Jair Rodrigues Júnior-Vasco da Gama;Victor Luis-Vasco da Gama;Paulinho-Vasco da Gama;Benjamín Garré-Vasco da Gama;Dimitri Payet-Vasco da Gama;Mauricio Lemos-Vasco da Gama;José Luis Rodríguez Bebanz-Vasco da Gama;Léo Pelé-Vasco da Gama;Leandrinho-Vasco da Gama;Alex Teixeira-Vasco da Gama;Maxsuel Alexandre Alves Soares-Vasco da Gama;Pablo Galdames Millán-Vasco da Gama;Maxime Dominguez-Vasco da Gama;Maicon Pereira Roque-Vasco da Gama;Emerson Rivaldo Rodríguez-Vasco da Gama;Jean Meneses-Vasco da Gama;Juan Sebastián Sforza-Vasco da Gama;David Corrêa da Fonseca-Vasco da Gama;Adson-Vasco da Gama;Josef de Souza Dias-Vasco da Gama;Gabriel Souza da Silva-Vasco da Gama;Robert Rojas-Vasco da Gama;Bruno Praxedes-Vasco da Gama;João Pedro-Vasco da Gama;Rosicley Pereira da Silva-Vasco da Gama;Guilherme Estrella-Vasco da Gama;José Gabriel-Vasco da Gama;Clayton-Vasco da Gama;Gary Medel-Vasco da Gama;Marlon Gomes-Vasco da Gama;Gabriel Pec-Vasco da Gama;Robson Bambu-Vasco da Gama;Manuel Capasso-Vasco da Gama;Erick Marcus-Vasco da Gama;Carlos Sebastián Ferreira-Vasco da Gama;Sergio Antonio De Luiz Junior-Vasco da Gama;Luca Orellano-Vasco da Gama;Miranda-Vasco da Gama;Figueiredo-Vasco da Gama;Zé Vitor-Vasco da Gama;Pedro Raúl-Vasco da Gama;Andrey Santos-Vasco da Gama;Matías Galarza-Vasco da Gama;Cauan Barros-Vasco da Gama;Rodrigo Alves de Holanda Santos-Vasco da Gama;Alexander-Vasco da Gama;Nené-Vasco da Gama;Thiago Rodrigues de Oliveira-Vasco da Gama;Leonardo de Matos Cruz-Vasco da Gama;Danilo Boza-Vasco da Gama;Anderson Conceição Benedito-Vasco da Gama;Luiz Henrique-Vasco da Gama;Yuri Lima Lara-Vasco da Gama;Raniel-Vasco da Gama;Edimar Fraga-Vasco da Gama;Carlos Palacios Núñez-Vasco da Gama;Eguinaldo-Vasco da Gama;Paulo Victor-Vasco da Gama;Juan Quintero Fletcher-Vasco da Gama;Matheus Antunes Ribeiro-Vasco da Gama;Fábio Roberto Gomes Netto-Vasco da Gama;Bruno Tubarão-Vasco da Gama
2023-11-22;Vasco da Gama;10;7;20;777;636;Cruzeiro;1;1;9;14;4;4;0.51;0.49;377;0.8;9;12;0;1;1;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.034999999999999996;0.1111111111111111;302;0.029801324503311258;592.156862745098;0.5555555555555556;9.803921568627452;-5;0.020000000000000018;-2;0;-3;0.023872679045092837;0.2222222222222222;0.255;2.5;1;1;2;0;1;0;1;0;0.2222222222222222;0.5;0.005305039787798408;4.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Vasco da Gama;10;7;0;777;682;América-MG;1;1;17;16;6;6;0.49;0.51;378;0.83;13;12;1;1;0;0;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.031875;0.07692307692307693;314;0.041401273885350316;640.8163265306123;0.4117647058823529;14.285714285714286;1;-0.020000000000000018;-1;0;1;0.04497354497354497;0.11764705882352941;0.245;3.5;1;1;2;1;0;0;0;1;0.11764705882352941;0.3333333333333333;0.005291005291005291;8.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-06;Vasco da Gama;10;7;3;777;210;Botafogo;2;4;9;12;3;2;0.41;0.59;327;0.72;23;13;2;4;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.049166666666666664;0.08695652173913043;235;0.09787234042553192;573.1707317073171;0.4444444444444444;9.75609756097561;-3;-0.18;0;-2;10;0.027522935779816515;0.1111111111111111;0.41;4.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0030581039755351682;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-02;Vasco da Gama;10;7;0;777;656;Cuiabá;1;2;10;13;3;2;0.49;0.51;461;0.83;10;13;1;2;0;0;1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03923076923076923;0.1;383;0.02610966057441253;781.6326530612245;0.1;2.0408163265306123;-3;-0.020000000000000018;-4;-1;-3;0.021691973969631236;0.2;0.245;0.5;0;2;2;1;0;0;1;0;0.2;0.6666666666666666;0.004338394793926247;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Vasco da Gama;10;7;1;777;683;Goiás;4;2;5;18;2;6;0.56;0.44;427;0.84;12;17;3;2;1;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.024444444444444446;0.3333333333333333;359;0.033426183844011144;641.0714285714286;0.4;3.571428571428571;-13;0.12000000000000005;-5;2;-5;0.0117096018735363;0.2;0.56;2.0;0;1;1;0;1;0;1;0;0.2;0.5;0.00234192037470726;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Vasco da Gama;10;7;1;777;641;Internacional;3;4;15;9;6;5;0.53;0.47;481;0.88;17;14;1;4;2;0;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.05222222222222222;0.17647058823529413;423;0.04018912529550828;798.1132075471697;0.4666666666666667;13.20754716981132;6;0.06000000000000005;6;-1;3;0.031185031185031187;0.06666666666666667;0.53;7.0;0;1;1;0;0;1;0;1;0.06666666666666667;0.16666666666666666;0.002079002079002079;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Vasco da Gama;10;7;3;777;214;Flamengo;2;1;17;10;7;5;0.53;0.47;429;0.82;15;10;2;1;0;0;8;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.047;0.13333333333333333;352;0.04261363636363636;664.1509433962264;0.47058823529411764;15.094339622641508;7;0.06000000000000005;1;1;5;0.039627039627039624;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-18;Vasco da Gama;10;0;3;777;644;Fortaleza;3;2;18;12;8;4;0.48;0.52;383;0.8;7;9;3;2;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.043333333333333335;0.42857142857142855;306;0.02287581699346405;637.5;0.3333333333333333;12.5;6;-0.040000000000000036;0;1;-2;0.04699738903394256;0.05555555555555555;0.48;6.0;0;1;1;1;0;0;0;1;0.05555555555555555;0.125;0.0026109660574412533;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Vasco da Gama;10;0;3;777;201;São Paulo;4;1;11;12;2;4;0.38;0.62;335;0.82;15;7;4;1;0;0;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.051666666666666666;0.26666666666666666;275;0.05454545454545454;723.6842105263158;0.6363636363636364;18.42105263157895;-1;-0.24;4;3;8;0.03283582089552239;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Vasco da Gama;10;0;29;777;662;Santos;2;7;13;17;5;5;0.65;0.35;545;0.87;12;19;1;5;1;2;11;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.020588235294117647;0.16666666666666666;474;0.02531645569620253;729.2307692307692;0.8461538461538461;16.923076923076923;-4;0.30000000000000004;6;-5;-7;0.023853211009174313;0.07692307692307693;0.65;11.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.2;0.001834862385321101;13.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-25;Vasco da Gama;10;0;29;777;682;América-MG;2;5;15;18;3;8;0.67;0.33;572;0.87;15;16;2;3;0;2;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.018333333333333333;0.13333333333333333;498;0.030120481927710843;743.2835820895522;0.5333333333333333;11.940298507462686;-3;0.34;5;-3;-1;0.026223776223776224;0.06666666666666667;0.67;8.0;0;1;1;1;0;0;1;0;0.06666666666666667;0.3333333333333333;0.0017482517482517483;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Vasco da Gama;10;0;1;777;684;Coritiba;1;3;19;8;12;3;0.54;0.46;465;0.86;10;15;1;3;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0;0.0575;0.1;400;0.025;740.7407407407406;0.3157894736842105;11.11111111111111;11;0.08000000000000002;6;-2;-5;0.04086021505376344;0.2631578947368421;0.10800000000000001;1.2;2;3;5;1;0;0;0;1;0.2631578947368421;0.4166666666666667;0.010752688172043012;3.8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Vasco da Gama;10;5;1;777;197;Fluminense;4;1;9;19;4;8;0.28;0.72;240;0.77;12;7;4;1;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;11;0.03789473684210526;0.3333333333333333;185;0.06486486486486487;660.7142857142857;0.4444444444444444;14.285714285714285;-10;-0.43999999999999995;-7;3;5;0.0375;0.4444444444444444;0.07;1.0;1;3;4;1;0;0;0;1;0.4444444444444444;1.0;0.016666666666666666;2.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Vasco da Gama;10;7;7;777;697;Bahía;4;2;6;11;1;3;0.46;0.54;419;0.78;17;22;3;2;1;0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.049090909090909095;0.23529411764705882;327;0.05198776758409786;710.8695652173913;0.0;0.0;-5;-0.08000000000000002;-6;2;-5;0.014319809069212411;0.16666666666666666;0.46;0.0;0;1;1;0;1;0;1;0;0.16666666666666666;1.0;0.002386634844868735;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Vasco da Gama;10;7;3;777;217;Palmeiras;3;2;4;13;2;5;0.45;0.55;427;0.85;15;20;3;2;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.04230769230769231;0.2;363;0.04132231404958678;806.6666666666666;0.5;4.444444444444445;-9;-0.10000000000000003;-7;1;-5;0.00936768149882904;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Vasco da Gama;10;7;3;777;220;Atlético Mineiro;6;3;16;10;3;5;0.41;0.59;350;0.76;20;14;6;3;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.059;0.3;266;0.07518796992481203;648.7804878048781;0.1875;7.317073170731708;6;-0.18;-4;3;6;0.045714285714285714;0.0625;0.41;3.0;1;0;1;1;0;0;0;1;0.0625;0.3333333333333333;0.002857142857142857;16.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-14;Vasco da Gama;10;7;0;777;659;Bragantino;5;3;8;24;4;7;0.36;0.64;281;0.66;17;12;5;3;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.02666666666666667;0.29411764705882354;185;0.0918918918918919;513.8888888888889;0.75;16.666666666666668;-16;-0.28;-1;2;5;0.028469750889679714;0.125;0.36;6.0;1;0;1;0;1;0;1;0;0.125;0.25;0.0035587188612099642;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Vasco da Gama;10;7;3;777;206;Grêmio;1;1;11;12;5;4;0.54;0.46;473;0.82;19;17;1;1;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.03833333333333334;0.05263157894736842;388;0.04896907216494845;718.5185185185185;0.45454545454545453;9.25925925925926;-1;0.08000000000000002;-2;0;2;0.023255813953488372;0.09090909090909091;0.54;5.0;0;1;1;1;0;0;0;1;0.09090909090909091;0.2;0.0021141649048625794;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Vasco da Gama;10;2;0;777;652;Corinthians;0;2;23;12;5;6;0.44;0.56;517;0.88;11;12;0;2;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.04666666666666667;0.0;455;0.024175824175824177;1034.090909090909;0.2608695652173913;13.636363636363637;11;-0.12000000000000005;6;-2;-1;0.04448742746615087;0.043478260869565216;0.44;6.0;0;1;1;0;0;1;1;0;0.043478260869565216;0.2;0.0019342359767891683;23.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-23;Vasco da Gama;10;0;17;777;649;Paranaense;2;4;18;9;2;2;0.57;0.43;423;0.86;19;21;2;3;0;1;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.04777777777777778;0.10526315789473684;364;0.0521978021978022;638.5964912280702;0.4444444444444444;14.035087719298247;9;0.13999999999999996;6;-2;-2;0.0425531914893617;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-08;Vasco da Gama;10;17;7;777;636;Cruzeiro;2;3;9;7;1;5;0.57;0.43;465;0.82;7;18;2;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.06142857142857143;0.2857142857142857;381;0.01837270341207349;668.421052631579;0.4444444444444444;7.017543859649123;2;0.13999999999999996;-2;-1;-11;0.01935483870967742;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-02;Vasco da Gama;10;3;3;777;210;Botafogo;5;2;12;16;4;6;0.41;0.59;330;0.79;15;10;5;2;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.036875;0.3333333333333333;261;0.05747126436781609;636.5853658536586;0.6666666666666666;19.51219512195122;-4;-0.18;4;3;5;0.03636363636363636;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-26;Vasco da Gama;10;0;0;777;656;Cuiabá;6;3;9;14;2;3;0.47;0.53;384;0.78;19;13;6;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.03785714285714286;0.3157894736842105;300;0.06333333333333334;638.2978723404256;0.4444444444444444;8.51063829787234;-5;-0.06000000000000005;-2;3;6;0.0234375;0.1111111111111111;0.47;4.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.5;0.0026041666666666665;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
